1,1,850.0,468.0,328.0,226.0,1,0,1
1,2,558.0,300.0,184.0,116.0,1,0,1
1,3,503.0,265.0,138.0,100.0,1,0,1
1,4,408.0,209.0,116.0,81.0,1,0,1
1,5,20.0,157.0,102.0,70.0,1,0,1
1,6,318.0,135.0,102.0,78.0,1,0,1
1,7,0.0,129.0,68.0,74.0,1,0,1
2,1,850.6350904907542,468.0,326.7298190184914,225.13223140495867,1,0,1
2,2,557.0786742186273,300.0,186.7104201577868,117.73553719008264,1,0,1
2,3,501.9906581681477,265.86776859504135,139.1509150686633,100.86776859504133,1,0,1
2,4,407.5563117761049,209.0,116.01960785274893,81.0,1,0,1
2,5,20.499540877131388,155.26446280991735,104.4719926259025,71.73553719008264,1,0,1
2,6,317.86950868273607,135.0,103.12875122956915,78.86776859504133,1,0,1
2,7,-0.7794536510348067,129.0,69.55890730206961,75.73553719008264,1,0,1
3,1,850.2048517489009,468.00000000000006,327.59029650219827,225.7645148574642,1,0,1
3,2,557.5162300637221,300.7746675867739,183.66029737437484,115.70951776395984,1,0,1
3,3,500.4123054530378,265.2398936178653,141.38206667239297,102.5700368233646,1,0,1
3,4,406.5260667265264,208.22044464687298,117.15191448454871,81.77955535312705,1,0,1
3,5,23.509403387777716,154.96600572501717,105.99252813794881,72.80547720426489,1,0,1
3,6,316.98876816436984,134.22408388001227,104.26321494730652,79.79258351602168,1,0,1
3,7,-0.1474175233931163,129.0,69.8386665228205,76.03392989021232,1,0,1
4,1,850.1236313050965,468.7626252633883,327.75273738980684,225.97755789007863,1,0,1
4,2,558.4049864973214,301.02137159859143,182.7086640074221,115.02847982431209,1,0,1
4,3,504.1736048775124,265.78070349776027,132.06955841953302,95.54121458180516,1,0,1
4,4,406.2024773057144,207.9755038370796,117.52266631507227,82.02449616292041,1,0,1
4,5,27.43447881906654,156.4099538176466,106.55158761263351,73.11955796114391,1,0,1
4,6,315.9157705417773,133.21983430046595,105.43675305741301,80.8286255400358,1,0,1
4,7,0.4004476689991989,130.51738063091284,69.24099657435269,75.33790850285779,1,0,1
5,1,852.2830014956087,469.7446606826104,322.69677440387676,222.3516266132699,1,0,1
5,2,557.3306176087201,301.08133681245897,183.67640149482298,115.588199006299,1,0,1
5,3,505.3702583879303,265.9704103761814,132.94133138999848,96.20707087520736,1,0,1
5,4,405.62361598582834,207.9152347763079,118.62079331004415,82.81988392253871,1,0,1
5,5,29.36769202296935,155.4445413565848,108.89604510553835,74.64485412302166,1,0,1
5,6,315.2169491737959,132.90986504629012,106.52443267649448,81.86867995676963,1,0,1
5,7,0.9434053375091551,131.00933130731016,69.01559921531688,75.08924075408484,1,0,1
6,1,853.184695320024,469.3368167948569,319.2034967212488,219.68556744548388,1,0,1
6,2,556.8758529192945,301.0877210780971,184.20625476682486,115.80110661582974,1,0,1
6,3,507.12079672226923,266.74754432467154,130.46548768308918,94.29735328617012,1,0,1
6,4,405.46521823003025,207.9088862489446,118.93759655665173,83.07318283741185,1,0,1
6,5,31.871810445495797,154.40224709293497,112.81356143025064,77.25176336597048,1,0,1
6,6,315.868737640238,132.8311059112446,105.84333818797936,81.48243969575802,1,0,1
6,7,1.1082293941328558,131.1474208290723,68.94309382663938,75.00657537473738,1,0,1
7,1,852.1251064222572,469.1758589585945,322.876609832669,222.35261401228462,1,0,1
7,2,556.1980540171237,300.3788607142638,187.554067726088,117.98957727868125,1,0,1
7,3,504.5913685673262,265.5834365006666,133.72546390701217,96.55288463981736,1,0,1
7,4,406.9212676233636,208.61462104804065,118.13168215646341,82.4444452126769,1,0,1
7,5,36.70367466436145,155.40156759051513,113.62720098834568,77.46338352332926,1,0,1
7,6,317.4075636268797,132.13142287880834,103.70454676874219,79.90982536737968,1,0,1
7,7,0.8002930489173963,131.87234074043815,68.21555865639101,74.28023493468312,1,0,1
8,1,850.6075989618924,469.11002408664115,324.40675641337833,223.33001990293113,1,0,1
8,2,556.4999096584114,300.12073443166116,187.67446607712955,118.08839345912003,1,0,1
8,3,504.27208954224625,264.48738330870566,135.7991992288112,98.05543772219671,1,0,1
8,4,407.0564761131018,208.87723763281855,117.94136093857965,82.19905267037687,1,0,1
8,5,41.10691226337028,155.79011776155673,115.19844086046469,78.15784855443549,1,0,1
8,6,317.1974619892965,131.2079454082828,104.47070194880045,80.70331547684931,1,0,1
8,7,0.40642754250102087,131.41669041154975,68.49753905394724,74.71803571131444,1,0,1
9,1,851.5072886843564,469.0781094274639,324.7916294629222,223.70804363661975,1,0,1
9,2,557.4926556362693,300.02545411172053,186.63431727631686,117.4314988509644,1,0,1
9,3,504.658720165071,264.7681001574028,134.1911886211918,96.59076394332013,1,0,1
9,4,406.1107206245856,208.2905412264477,120.5351281888518,84.14790742694322,1,0,1
9,5,46.546228166056,157.2802447897577,115.25561825100627,77.69952333650059,1,0,1
9,6,317.2113704513399,130.89504889884728,104.56460254993776,80.9815737992776,1,0,1
9,7,0.8845141927577345,131.91634191723787,68.03447620834751,74.20077409137708,1,0,1
10,1,851.4509192968274,469.0605450995411,325.72208600953616,224.53369473481794,1,0,1
10,2,557.4887272269857,299.99218743386945,186.308040708442,117.17763362776155,1,0,1
10,3,504.12193593449194,264.20273446658604,135.62249569477055,97.41903067566304,1,0,1
10,4,406.25875328018157,208.0760420893622,120.48846422815893,84.18319455058366,1,0,1
10,5,52.37990507719358,159.18169183670517,113.38270305678132,75.46765797354212,1,0,1
10,6,316.9151551276932,130.12851709650994,105.19784544313003,81.74816578779308,1,0,1
10,7,1.231507525668107,133.44303692891856,66.83943632018334,72.65673499109596,1,0,1
11,1,850.997990035568,469.04964121771434,326.9284178412402,225.51597814958956,1,0,1
11,2,557.4624861210566,299.9819629827557,186.22664602050347,117.07928268801162,1,0,1
11,3,502.743536017966,264.0021672787441,137.16275948407468,98.40591226291384,1,0,1
11,4,406.3510304145603,207.9979072048099,120.38581044345317,84.17749506386056,1,0,1
11,5,58.18797553092839,159.88340557398334,114.49485441073422,75.26689407477805,1,0,1
11,6,316.1639206021918,129.8640732731639,106.04297625227811,82.6911969785606,1,0,1
11,7,1.2629777897889412,135.3485218293964,65.90523602541697,71.4155035238404,1,0,1
11,8,700.7643718667991,839.2,522.6712562664019,233.8,1,0,1
12,1,850.8634489240978,469.71007234032845,326.63529347583386,225.2133357721145,1,0,1
